"","GOID","TERM"
"2531","GO:0051168","nuclear export"
"2532","GO:0051168","nuclear export"
"2533","GO:0051168","nuclear export"
"2534","GO:0051168","nuclear export"
"2535","GO:0051168","nuclear export"
"2536","GO:0051168","nuclear export"
"2537","GO:0051168","nuclear export"
"2538","GO:0051168","nuclear export"
"2539","GO:0051168","nuclear export"
"2540","GO:0051168","nuclear export"
"2541","GO:0051168","nuclear export"
"2542","GO:0051168","nuclear export"
"2543","GO:0051168","nuclear export"
"2544","GO:0051896","regulation of protein kinase B signaling"
"2545","GO:0051896","regulation of protein kinase B signaling"
"2546","GO:0051896","regulation of protein kinase B signaling"
"2547","GO:0051896","regulation of protein kinase B signaling"
"2548","GO:0051896","regulation of protein kinase B signaling"
"2549","GO:0051896","regulation of protein kinase B signaling"
"2550","GO:0051896","regulation of protein kinase B signaling"
"2551","GO:0051896","regulation of protein kinase B signaling"
"2552","GO:0051896","regulation of protein kinase B signaling"
"2553","GO:0051896","regulation of protein kinase B signaling"
"2554","GO:0051896","regulation of protein kinase B signaling"
"2555","GO:0051896","regulation of protein kinase B signaling"
"2556","GO:0051896","regulation of protein kinase B signaling"
"2557","GO:0051896","regulation of protein kinase B signaling"
"2558","GO:0051896","regulation of protein kinase B signaling"
"2559","GO:0051896","regulation of protein kinase B signaling"
"2560","GO:0051896","regulation of protein kinase B signaling"
"2561","GO:0051896","regulation of protein kinase B signaling"
"2562","GO:0051896","regulation of protein kinase B signaling"
"2563","GO:0051896","regulation of protein kinase B signaling"
"2564","GO:0051896","regulation of protein kinase B signaling"
"2565","GO:0051896","regulation of protein kinase B signaling"
"2566","GO:0051896","regulation of protein kinase B signaling"
"2567","GO:0051896","regulation of protein kinase B signaling"
"2568","GO:0051896","regulation of protein kinase B signaling"
"2569","GO:0051896","regulation of protein kinase B signaling"
"2570","GO:0051896","regulation of protein kinase B signaling"
"2571","GO:0051896","regulation of protein kinase B signaling"
"2572","GO:0051896","regulation of protein kinase B signaling"
"2573","GO:0051896","regulation of protein kinase B signaling"
"2574","GO:0051896","regulation of protein kinase B signaling"
"2575","GO:0051896","regulation of protein kinase B signaling"
"2576","GO:0051896","regulation of protein kinase B signaling"
"2577","GO:0051896","regulation of protein kinase B signaling"
"2578","GO:0051896","regulation of protein kinase B signaling"
"2579","GO:0051896","regulation of protein kinase B signaling"
"2580","GO:0051896","regulation of protein kinase B signaling"
"2581","GO:0051896","regulation of protein kinase B signaling"
"2582","GO:0051896","regulation of protein kinase B signaling"
"2583","GO:0051896","regulation of protein kinase B signaling"
"2584","GO:0051896","regulation of protein kinase B signaling"
"2585","GO:0051896","regulation of protein kinase B signaling"
"2586","GO:0051896","regulation of protein kinase B signaling"
"2587","GO:0051896","regulation of protein kinase B signaling"
"2588","GO:0051896","regulation of protein kinase B signaling"
"2589","GO:0051896","regulation of protein kinase B signaling"
"2590","GO:0051896","regulation of protein kinase B signaling"
"2591","GO:0051896","regulation of protein kinase B signaling"
"2592","GO:0051896","regulation of protein kinase B signaling"
"2593","GO:0051896","regulation of protein kinase B signaling"
"2594","GO:0051896","regulation of protein kinase B signaling"
"2595","GO:0051896","regulation of protein kinase B signaling"
"2596","GO:0051896","regulation of protein kinase B signaling"
"2597","GO:0051896","regulation of protein kinase B signaling"
"2598","GO:0051896","regulation of protein kinase B signaling"
"2599","GO:0051896","regulation of protein kinase B signaling"
"2600","GO:0051896","regulation of protein kinase B signaling"
"2601","GO:0051896","regulation of protein kinase B signaling"
"2602","GO:0051896","regulation of protein kinase B signaling"
"2603","GO:0051896","regulation of protein kinase B signaling"
"2604","GO:0051896","regulation of protein kinase B signaling"
"2605","GO:0051896","regulation of protein kinase B signaling"
"2606","GO:0051896","regulation of protein kinase B signaling"
"2607","GO:0051896","regulation of protein kinase B signaling"
"2608","GO:0051896","regulation of protein kinase B signaling"
"2609","GO:0051896","regulation of protein kinase B signaling"
"2610","GO:0051896","regulation of protein kinase B signaling"
"2611","GO:0051896","regulation of protein kinase B signaling"
"2612","GO:0051896","regulation of protein kinase B signaling"
"2613","GO:0051896","regulation of protein kinase B signaling"
"2614","GO:0051896","regulation of protein kinase B signaling"
"2615","GO:0051896","regulation of protein kinase B signaling"
"2616","GO:0051896","regulation of protein kinase B signaling"
"2617","GO:0051896","regulation of protein kinase B signaling"
"2618","GO:0051896","regulation of protein kinase B signaling"
"2619","GO:0051896","regulation of protein kinase B signaling"
"2620","GO:0051896","regulation of protein kinase B signaling"
"2621","GO:0051896","regulation of protein kinase B signaling"
"2622","GO:0051896","regulation of protein kinase B signaling"
"2623","GO:0051896","regulation of protein kinase B signaling"
"2624","GO:0051896","regulation of protein kinase B signaling"
"2625","GO:0051896","regulation of protein kinase B signaling"
"2626","GO:0051896","regulation of protein kinase B signaling"
"2627","GO:0051896","regulation of protein kinase B signaling"
"2628","GO:0051896","regulation of protein kinase B signaling"
"2629","GO:0051896","regulation of protein kinase B signaling"
"2630","GO:0051896","regulation of protein kinase B signaling"
"2631","GO:0051896","regulation of protein kinase B signaling"
"2632","GO:0051896","regulation of protein kinase B signaling"
"2633","GO:0051896","regulation of protein kinase B signaling"
"2634","GO:0051896","regulation of protein kinase B signaling"
"2635","GO:0051896","regulation of protein kinase B signaling"
"2636","GO:0051896","regulation of protein kinase B signaling"
"2637","GO:0051896","regulation of protein kinase B signaling"
"2638","GO:0051896","regulation of protein kinase B signaling"
"2639","GO:0051896","regulation of protein kinase B signaling"
"2640","GO:0051896","regulation of protein kinase B signaling"
"2641","GO:0051896","regulation of protein kinase B signaling"
"2642","GO:0051896","regulation of protein kinase B signaling"
"2643","GO:0051896","regulation of protein kinase B signaling"
"2644","GO:0051896","regulation of protein kinase B signaling"
"2645","GO:0051896","regulation of protein kinase B signaling"
"2646","GO:0051896","regulation of protein kinase B signaling"
"2647","GO:0051896","regulation of protein kinase B signaling"
"2648","GO:0051896","regulation of protein kinase B signaling"
"2649","GO:0051896","regulation of protein kinase B signaling"
"2650","GO:0051896","regulation of protein kinase B signaling"
"2651","GO:0051896","regulation of protein kinase B signaling"
"2652","GO:0051896","regulation of protein kinase B signaling"
"2653","GO:0051896","regulation of protein kinase B signaling"
"2654","GO:0051896","regulation of protein kinase B signaling"
"2655","GO:0051896","regulation of protein kinase B signaling"
"2656","GO:0051896","regulation of protein kinase B signaling"
"2657","GO:0051896","regulation of protein kinase B signaling"
"2658","GO:0051896","regulation of protein kinase B signaling"
"2659","GO:0051896","regulation of protein kinase B signaling"
"2660","GO:0051896","regulation of protein kinase B signaling"
"2661","GO:0051896","regulation of protein kinase B signaling"
"2662","GO:0051896","regulation of protein kinase B signaling"
"2663","GO:0051896","regulation of protein kinase B signaling"
"2664","GO:0051896","regulation of protein kinase B signaling"
"2665","GO:0051896","regulation of protein kinase B signaling"
"2666","GO:0051896","regulation of protein kinase B signaling"
"2667","GO:0051896","regulation of protein kinase B signaling"
"2668","GO:0051896","regulation of protein kinase B signaling"
"2669","GO:0051896","regulation of protein kinase B signaling"
"2670","GO:0051896","regulation of protein kinase B signaling"
"2671","GO:0051896","regulation of protein kinase B signaling"
"2672","GO:0051896","regulation of protein kinase B signaling"
"2673","GO:0051896","regulation of protein kinase B signaling"
"2674","GO:0051896","regulation of protein kinase B signaling"
"2675","GO:0051896","regulation of protein kinase B signaling"
"2676","GO:0051896","regulation of protein kinase B signaling"
"2677","GO:0051896","regulation of protein kinase B signaling"
"2678","GO:0051896","regulation of protein kinase B signaling"
"2679","GO:0051896","regulation of protein kinase B signaling"
"2680","GO:0051896","regulation of protein kinase B signaling"
"2681","GO:0051896","regulation of protein kinase B signaling"
"2682","GO:0051896","regulation of protein kinase B signaling"
"2683","GO:0051896","regulation of protein kinase B signaling"
"2684","GO:0051896","regulation of protein kinase B signaling"
"2685","GO:0051896","regulation of protein kinase B signaling"
"2686","GO:0051896","regulation of protein kinase B signaling"
"2687","GO:0051896","regulation of protein kinase B signaling"
"2688","GO:0051896","regulation of protein kinase B signaling"
"2689","GO:0051896","regulation of protein kinase B signaling"
"2690","GO:0051896","regulation of protein kinase B signaling"
"2691","GO:0051896","regulation of protein kinase B signaling"
"2692","GO:0051896","regulation of protein kinase B signaling"
"2693","GO:0051896","regulation of protein kinase B signaling"
"2694","GO:0051896","regulation of protein kinase B signaling"
"2695","GO:0051896","regulation of protein kinase B signaling"
"2696","GO:0051896","regulation of protein kinase B signaling"
"2697","GO:0051896","regulation of protein kinase B signaling"
"2698","GO:0051896","regulation of protein kinase B signaling"
"2699","GO:0051896","regulation of protein kinase B signaling"
"2700","GO:0051896","regulation of protein kinase B signaling"
"2701","GO:0051896","regulation of protein kinase B signaling"
"2702","GO:0051896","regulation of protein kinase B signaling"
"2703","GO:0051896","regulation of protein kinase B signaling"
"2704","GO:0051896","regulation of protein kinase B signaling"
"2705","GO:0051896","regulation of protein kinase B signaling"
"2706","GO:0051896","regulation of protein kinase B signaling"
"2707","GO:0051896","regulation of protein kinase B signaling"
"2708","GO:0051896","regulation of protein kinase B signaling"
"2709","GO:0051896","regulation of protein kinase B signaling"
"2710","GO:0051896","regulation of protein kinase B signaling"
"2711","GO:0051896","regulation of protein kinase B signaling"
"2712","GO:0051896","regulation of protein kinase B signaling"
"2713","GO:0051896","regulation of protein kinase B signaling"
"2714","GO:0051896","regulation of protein kinase B signaling"
"2715","GO:0051896","regulation of protein kinase B signaling"
"2716","GO:0051896","regulation of protein kinase B signaling"
"2717","GO:0051896","regulation of protein kinase B signaling"
"2718","GO:0051896","regulation of protein kinase B signaling"
"2719","GO:0051896","regulation of protein kinase B signaling"
"2720","GO:0051896","regulation of protein kinase B signaling"
"2721","GO:0051896","regulation of protein kinase B signaling"
"2722","GO:0051896","regulation of protein kinase B signaling"
"2723","GO:0051896","regulation of protein kinase B signaling"
"2724","GO:0051896","regulation of protein kinase B signaling"
"2725","GO:0051896","regulation of protein kinase B signaling"
"2726","GO:0051896","regulation of protein kinase B signaling"
"2727","GO:0051896","regulation of protein kinase B signaling"
"2728","GO:0051896","regulation of protein kinase B signaling"
"2729","GO:0051896","regulation of protein kinase B signaling"
"2730","GO:0051896","regulation of protein kinase B signaling"
"2731","GO:0051896","regulation of protein kinase B signaling"
"2732","GO:0051896","regulation of protein kinase B signaling"
"2733","GO:0051896","regulation of protein kinase B signaling"
"2734","GO:0051896","regulation of protein kinase B signaling"
"2735","GO:0051896","regulation of protein kinase B signaling"
"2736","GO:0051896","regulation of protein kinase B signaling"
"2737","GO:0051896","regulation of protein kinase B signaling"
"2738","GO:0051896","regulation of protein kinase B signaling"
"2739","GO:0051896","regulation of protein kinase B signaling"
"2740","GO:0051896","regulation of protein kinase B signaling"
"2741","GO:0051896","regulation of protein kinase B signaling"
"2742","GO:0051896","regulation of protein kinase B signaling"
"2743","GO:0051896","regulation of protein kinase B signaling"
"2744","GO:0051896","regulation of protein kinase B signaling"
"2745","GO:0051896","regulation of protein kinase B signaling"
"2746","GO:0051896","regulation of protein kinase B signaling"
"2747","GO:0051896","regulation of protein kinase B signaling"
"2748","GO:0051896","regulation of protein kinase B signaling"
"2749","GO:0051896","regulation of protein kinase B signaling"
"2750","GO:0051896","regulation of protein kinase B signaling"
"2751","GO:0051896","regulation of protein kinase B signaling"
"2752","GO:0051896","regulation of protein kinase B signaling"
"2753","GO:0051896","regulation of protein kinase B signaling"
"2754","GO:0051896","regulation of protein kinase B signaling"
"2755","GO:0051896","regulation of protein kinase B signaling"
"2756","GO:0051896","regulation of protein kinase B signaling"
"2757","GO:0051896","regulation of protein kinase B signaling"
"2758","GO:0051896","regulation of protein kinase B signaling"
"2759","GO:0051896","regulation of protein kinase B signaling"
"2760","GO:0051896","regulation of protein kinase B signaling"
"2761","GO:0051896","regulation of protein kinase B signaling"
"2762","GO:0051896","regulation of protein kinase B signaling"
"2763","GO:0051896","regulation of protein kinase B signaling"
"2764","GO:0051896","regulation of protein kinase B signaling"
"2765","GO:0051896","regulation of protein kinase B signaling"
"2766","GO:0051896","regulation of protein kinase B signaling"
"2767","GO:0051896","regulation of protein kinase B signaling"
"2768","GO:0051896","regulation of protein kinase B signaling"
"2769","GO:0051896","regulation of protein kinase B signaling"
"2770","GO:0051896","regulation of protein kinase B signaling"
"2771","GO:0051896","regulation of protein kinase B signaling"
"2772","GO:0051896","regulation of protein kinase B signaling"
"2773","GO:0051896","regulation of protein kinase B signaling"
"2774","GO:0051896","regulation of protein kinase B signaling"
"2775","GO:0051896","regulation of protein kinase B signaling"
"2776","GO:0051896","regulation of protein kinase B signaling"
"2777","GO:0051896","regulation of protein kinase B signaling"
"2778","GO:0051896","regulation of protein kinase B signaling"
"2779","GO:0051896","regulation of protein kinase B signaling"
"2780","GO:0051896","regulation of protein kinase B signaling"
"2781","GO:0051896","regulation of protein kinase B signaling"
"2782","GO:0051896","regulation of protein kinase B signaling"
"2783","GO:0051896","regulation of protein kinase B signaling"
"2784","GO:0051896","regulation of protein kinase B signaling"
"2785","GO:0051896","regulation of protein kinase B signaling"
"2786","GO:0051896","regulation of protein kinase B signaling"
"2787","GO:0051896","regulation of protein kinase B signaling"
"2788","GO:0051896","regulation of protein kinase B signaling"
"2789","GO:0051896","regulation of protein kinase B signaling"
"2790","GO:0051896","regulation of protein kinase B signaling"
"2791","GO:0051896","regulation of protein kinase B signaling"
"2792","GO:0051896","regulation of protein kinase B signaling"
"2793","GO:0051896","regulation of protein kinase B signaling"
"2794","GO:0051896","regulation of protein kinase B signaling"
"2795","GO:0051896","regulation of protein kinase B signaling"
"2796","GO:0051896","regulation of protein kinase B signaling"
"2797","GO:0051896","regulation of protein kinase B signaling"
"2798","GO:0051896","regulation of protein kinase B signaling"
"2799","GO:0051896","regulation of protein kinase B signaling"
"2800","GO:0051896","regulation of protein kinase B signaling"
"2801","GO:0051896","regulation of protein kinase B signaling"
